insurance,gender,ethnicity,diagnosis,count
Medicare,M,WHITE,ESOPHAGIO CA/SDA,5.0
Medicare,M,WHITE,ESRD-FEVER,3.0
Medicare,M,WHITE,ESRD/SDA,2.0
Medicare,M,WHITE,ETOH CIROHOSIS/SDA,3.0
Medicare,M,WHITE,ETOH CIRRHOSIS,5.0
Medicare,M,WHITE,"ETOH CIRRHOSIS, ENDOCARDITIS",2.0
Medicare,M,WHITE,ETOH WITHDRAWAL,2.6
Medicare,M,WHITE,"ETOH WITHDRAWAL,ALCOHOLIC HEPATITIS,LACTIC ACIDOSIS",6.0
Medicare,M,WHITE,ETOH WITHDRAWAL-? GASTROINTESTINAL BLEED,6.0
Medicare,M,WHITE,ETOH WITHDRAWAL;DEPRESSION,2.0
Medicare,M,WHITE,ETOH WITHDRAWAL;PNEUMONIA,5.0
Medicare,M,WHITE,ETOH WITHDRAWL,2.0
Medicare,M,WHITE,EXERTIONAL DYSPNEA;ANGINA\LEFT CARDIAC CATH,2.0
Medicare,M,WHITE,EXPANDED HEMATOMA,3.0
Medicare,M,WHITE,EXPANDING HEMATOMA,2.0
Medicare,M,WHITE,EXPLORATORY LAPAROTOMY;LYSIS OF ASHESION;BOWEL RESECTION,3.0
Medicare,M,WHITE,EXPOSED TRANSPLANT,4.0
Medicare,M,WHITE,FAILED GRAFT LEFT/SDA,2.0
Medicare,M,WHITE,FAILED LEFT TOTAL KNEE REPLACEMENT /SDA,2.0
Medicare,M,WHITE,FAILED LEFT TOTAL KNEE REPLACEMENT/SDA,2.0
Medicare,M,WHITE,FAILING GRAFT/SDA,3.0
Medicare,M,WHITE,FAILURE OF FIXATION/SDA,2.0
Medicare,M,WHITE,FAILURE TO THRIVE,2.4285714285714284
Medicare,M,WHITE,FAILURE TO THRIVE-ANEMA,2.0
Medicare,M,WHITE,FALL;HYPOXIA;DEHYDRATION;N/V/D,2.0
Medicare,M,WHITE,FEBER,2.0
Medicare,M,WHITE,FEBRILE NEUTROPENIA,2.0
Medicare,M,WHITE,FEMORAL FRACTURE,6.0
Medicare,M,WHITE,FEMORAL GROIN DVT,6.0
Medicare,M,WHITE,FEMORAL THROMBOSIS,2.0
Medicare,M,WHITE,FEMUR FRACTURE,2.0
Medicare,M,WHITE,FEMUR FX,2.0
Medicare,M,WHITE,FEVER,3.8974358974358974
Medicare,M,WHITE,FEVER (WITH CENTRAL LINE),3.0
Medicare,M,WHITE,FEVER OF UNKNOWN ORIGIN,2.0
Medicare,M,WHITE,FEVER UNKNOWN ORIGIN,3.0
Medicare,M,WHITE,"FEVER, LIKELY LINE SEPSIS",2.0
Medicare,M,WHITE,"FEVER,ALTERED MENTAL STATUS",2.0
Medicare,M,WHITE,"FEVER,DYSPNEA",6.0
Medicare,M,WHITE,"FEVER,ETIOLOGY UNKNOWN",5.0
Medicare,M,WHITE,"FEVER,HEMOPTYSIS",5.0
Medicare,M,WHITE,"FEVER,PNEUMONIA",2.0
Medicare,M,WHITE,FEVER-MENTAL STATUS CHANGES,3.0
Medicare,M,WHITE,FEVER/HYPER K/ AFIB RVR,3.0
Medicare,M,WHITE,FEVER/HYPOTENSION,16.0
Medicare,M,WHITE,FEVER/SYNCOPE,3.0
Medicare,M,WHITE,FEVER; DEHYDRATION; EVAL FOR C-DIFF,5.0
Medicare,M,WHITE,FEVER; MENTAL STATUS CHANGE,5.0
Medicare,M,WHITE,FEVER;ALTERED MENTAL STATUS;R/O MENINGITIS,2.0
Medicare,M,WHITE,FEVER;ANEMIA,4.0
Medicare,M,WHITE,FEVER;CONFUSION,16.0
Medicare,M,WHITE,FEVER;COUGH,2.5
Medicare,M,WHITE,FEVER;DEHYDRATION,2.0
Medicare,M,WHITE,FEVER;HYPERTENSION,2.0
Medicare,M,WHITE,FEVER;HYPOTENSION,3.5
Medicare,M,WHITE,FEVER;HYPOTENTION;TELEMETRY,4.0
Medicare,M,WHITE,FEVER;HYPOXIA,3.5
Medicare,M,WHITE,FEVER;LEFT PLEURAL EFFUSION,2.0
Medicare,M,WHITE,FEVER;LINE SEPSIS,3.0
Medicare,M,WHITE,FEVER;NEUTROPENIA,2.0
Medicare,M,WHITE,FEVER;SEIZURE,2.0
Medicare,M,WHITE,FEVER;SEPSIS,6.0
Medicare,M,WHITE,FEVER;TELEMETRY,6.0
Medicare,M,WHITE,FEVER;WOUND DRAINAGE,4.0
Medicare,M,WHITE,"FEVERS, A-FIB, RVR",5.0
Medicare,M,WHITE,FEVERS;CONFUSION,2.0
Medicare,M,WHITE,FEVERS;HYPOTENSION,2.0
Medicare,M,WHITE,FEVERS;SEIZURES,5.0
Medicare,M,WHITE,FIBROTHORAX/SDA,2.0
Medicare,M,WHITE,FISTULA /SDA,2.0
Medicare,M,WHITE,FISTULA BLEED,16.0
Medicare,M,WHITE,FLAIL CHEST,3.0
Medicare,M,WHITE,FLUID OVERLOAD;RENAL FAILURE;TELEMETRY,2.0
Medicare,M,WHITE,FOOT GRAPH,3.0
Medicare,M,WHITE,FOOT INFECTION,2.0
Medicare,M,WHITE,FOOT INJURY,3.0
Medicare,M,WHITE,FOOT ISCHEMIA,5.0
Medicare,M,WHITE,FOOT ULCER,4.0
Medicare,M,WHITE,FOURNIER'S GANGRENE;ANEURYSM,3.0
Medicare,M,WHITE,FREE AIR IN ABDOMEN,2.0
Medicare,M,WHITE,FTT,5.0
Medicare,M,WHITE,G TUBE OUT,2.0
Medicare,M,WHITE,G-J TUBE DISLODGED,2.0
Medicare,M,WHITE,G-TUBE LEAK,2.0
Medicare,M,WHITE,G.I. BLEED,2.0
Medicare,M,WHITE,GALLSTONE PANCREATITIS,5.0
Medicare,M,WHITE,GALLSTONES,3.5
Medicare,M,WHITE,GANGRENE,3.25
Medicare,M,WHITE,GANGRENE FOOT;CELLULITIS,2.0
Medicare,M,WHITE,GANGRENE L FOOT,3.0
Medicare,M,WHITE,GANGRENE LEFT FOOT,2.0
Medicare,M,WHITE,GANGRENE LEFT LEG,3.0
Medicare,M,WHITE,GANGRENE OF FOOT,3.0
Medicare,M,WHITE,GANGRENE R LEG,3.0
Medicare,M,WHITE,GANGRENE RIGHT FOOT,5.0
Medicare,M,WHITE,"GANGRENE TOES, BILATERAL FEET",2.0
Medicare,M,WHITE,"GANGRENE, RIGHT LOWER EXTREMITY",4.0
Medicare,M,WHITE,GANGRENE;CHEST PAIN,2.0
Medicare,M,WHITE,GASTORINTESTINAL BLEED,2.0
Medicare,M,WHITE,GASTRIC CA/SDA,2.0
Medicare,M,WHITE,GASTRIC OUTLET OBSTRUCTION,4.0
Medicare,M,WHITE,GASTRO INTESTINAL MALIGNANCY,2.0
Medicare,M,WHITE,GASTROINTESTINAL BLEE,2.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED,3.0113636363636362
Medicare,M,WHITE,GASTROINTESTINAL BLEED-ACUTE RENAL FAILURE,4.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED-LOW HAMATOCRIT,5.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED/JAUNDICE,3.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;,5.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;ACUTE CORONARY SYNDROME,2.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;ACUTE RENAL FAILURE,2.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;COPD EXACERBATION,3.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;NON-ST ELEVATION MYOCARDIAL INFARCTION,4.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;RULE-OUT MYOCARDIAL INFARCTION;TELEMETRY,3.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;RULE-OUT MYOCARDIAL INFARCTION;TELEMETRY;ST DEPRESSION,4.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;SEPSIS,3.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;SUBDURAL HEMORRHAGE,2.0
Medicare,M,WHITE,GASTROINTESTINAL BLEED;TELEMETRY,2.5
Medicare,M,WHITE,GASTROINTESTINAL BLEEDING,3.0
Medicare,M,WHITE,GASTROINTESTINAL PERFORATION,3.0
Medicare,M,WHITE,GASTROINTESTIONAL BLEED,5.0
Medicare,M,WHITE,GASTROPARESIS,4.0
Medicare,M,WHITE,GI BLEED,3.347826086956522
Medicare,M,WHITE,"GI BLEED, HYPOTENSION,ANEMIA",2.0
Medicare,M,WHITE,"GI BLEED,DIABETIC KETOACIDOSIS",2.0
Medicare,M,WHITE,GI BLEED;ASPIRATION PNEUMONIA;URINARY TRACT INFECTION,2.0
Medicare,M,WHITE,GI BLEED;HIP FX,2.0
Medicare,M,WHITE,GI BLEED;JAUNDICE,2.0
Medicare,M,WHITE,GI BLEED;UNRESPONSIVE;HYPOTENTION,3.0
Medicare,M,WHITE,GI EVALUATION,11.0
Medicare,M,WHITE,GLASS INGESTION;GI SCOPE,3.0
Medicare,M,WHITE,GOITER/SDA,2.5
Medicare,M,WHITE,GRAFT INFECTION,5.0
Medicare,M,WHITE,GROIN CELLULITIS,2.0
Medicare,M,WHITE,HAND AND FINGERS INFECTION,2.0
Medicare,M,WHITE,HCAP;RIGHT SIDED PLEURAL EFFUSION,2.0
Medicare,M,WHITE,HEAD BLEED,2.5714285714285716
Medicare,M,WHITE,HEAD BLEED;TELEMETRY,4.0
Medicare,M,WHITE,HEAD MASS,2.0
Medicare,M,WHITE,HEADACHE,2.0
Medicare,M,WHITE,"HEADACHE,FEVER",6.0
Medicare,M,WHITE,HEADACHE;ANEURYSM,3.0
Medicare,M,WHITE,HEART BLOCK,3.5
Medicare,M,WHITE,HEART BLOCK;TELEMETRY,2.0
Medicare,M,WHITE,HEART FAILURE,2.8333333333333335
Medicare,M,WHITE,HEART FAILURE;FEVER;ABDOMINAL PAIN,2.0
Medicare,M,WHITE,HEMATOMA,2.6666666666666665
Medicare,M,WHITE,HEMATURIA,2.4285714285714284
Medicare,M,WHITE,HEMATURIA/SDA,3.0
Medicare,M,WHITE,HEMATURIA;ANEMIA;ST ELEVATED MYOCARDIAL INFARCTION,2.0
Medicare,M,WHITE,HEMOLYTIC UREMIC SYNDROME,4.0
Medicare,M,WHITE,HEMOPHILIA,4.0
Medicare,M,WHITE,HEMOPTOSIS,2.0
Medicare,M,WHITE,HEMOPTYSIS,3.1666666666666665
Medicare,M,WHITE,HEMOPTYSIS; INTRACTIBLE DIARRHEA,4.0
Medicare,M,WHITE,HEMOPYTSIS,2.0
Medicare,M,WHITE,HEMORHAGE,2.0
Medicare,M,WHITE,HEMORRHAGIC STROKE,2.0
Medicare,M,WHITE,HEMOTHORAX,2.6
Medicare,M,WHITE,"HEPARIN INFUSIN, S/P IVC FILTER PLACEMENT",2.0
Medicare,M,WHITE,HEPATIC ENCEPHALOPATHY,3.3333333333333335
Medicare,M,WHITE,HEPATIC ENCEPHALOPATHY-NSTEMI,16.0
Medicare,M,WHITE,HEPATITIS,7.0
Medicare,M,WHITE,HEPATO RENAL SYNDROME,2.0
Medicare,M,WHITE,HEPATO;BILIARY RESSECTION;VRE,2.0
Medicare,M,WHITE,HEPATOBILIARY FAILURE,2.0
Medicare,M,WHITE,HEPATOCELLULAR CARCINOMA/SDA,2.0
Medicare,M,WHITE,HERNIA,3.0
Medicare,M,WHITE,HERNIATED DISC,2.0
Medicare,M,WHITE,HF;PNA,4.0
Medicare,M,WHITE,HIP FRACTURE,2.4444444444444446
Medicare,M,WHITE,HIP FRACTURE/ESRD,4.0
Medicare,M,WHITE,HIP FX,2.0
Medicare,M,WHITE,HIP PAIN,4.0
Medicare,M,WHITE,HODGKINS DISEASE;FEVER,5.0
Medicare,M,WHITE,HX OF BILE LEAK\ ERCP,2.0
Medicare,M,WHITE,HYDRATION; PAIN MANAGEMENT; INFECTION,7.0
Medicare,M,WHITE,HYDROCEPHALUS,2.0
Medicare,M,WHITE,HYDRONEPHROSIS & URETERAL STENT OBSTRUCTION/SDA,3.0
Medicare,M,WHITE,HYPERCALCEMIA,4.0
Medicare,M,WHITE,HYPERCALCEMIA;METHICILLIN RESISTANT STAPH AUREUS,2.0
Medicare,M,WHITE,HYPERCARBIC RESPIRATORY DISTRESS,2.0
Medicare,M,WHITE,HYPERGLYCEMIA,4.0
Medicare,M,WHITE,HYPERKALEMIA,3.7058823529411766
Medicare,M,WHITE,HYPERKALEMIA/BRADYCARDIA,3.0
Medicare,M,WHITE,HYPERKALEMIA;DIABETIC KETOACIDOSIS,7.0
Medicare,M,WHITE,HYPERKALEMIA;RENAL FAILURE,2.0
Medicare,M,WHITE,HYPERKALEMIA;TELEMETRY,3.0
Medicare,M,WHITE,HYPERMAGNESEMIA,2.0
Medicare,M,WHITE,HYPERNATREMIA;TACHYCARDIA,5.0
Medicare,M,WHITE,HYPERPARATHYRODISM/SDA,2.0
Medicare,M,WHITE,HYPERTENSION,3.0
Medicare,M,WHITE,"HYPERTENSION,CONGESTIVE HEART FAILURE",8.0
Medicare,M,WHITE,HYPERTENSION;SEPSIS,2.0
Medicare,M,WHITE,HYPERTENSIVE,5.0
Medicare,M,WHITE,HYPERTENSIVE EMERGENCY,11.0
Medicare,M,WHITE,HYPERTHERMIA,5.0
Medicare,M,WHITE,HYPERTROPHIC CARDIO MYOPATHY\CATH WITH ETHANOL SEPTAL ABLATION/SDA,2.0
Medicare,M,WHITE,HYPERTROPHIC CARDIOMYOPATHY,3.0
Medicare,M,WHITE,HYPOGLYCEMIA,2.875
Medicare,M,WHITE,HYPOGLYCEMIA/HYPOTHERMIA/?BACTEREMIA,3.0
Medicare,M,WHITE,HYPOGLYCEMIA;CHRONIC RENAL INSUFFICIENCY,6.0
Medicare,M,WHITE,HYPOGLYCEMIA;HYPOKALEMIA;PNEUMONIA,2.0
Medicare,M,WHITE,HYPOKALEMIA,2.0
Medicare,M,WHITE,HYPONATREMIA,3.1818181818181817
Medicare,M,WHITE,HYPONATREMIA;GENERAL WEAKNESS,3.0
Medicare,M,WHITE,HYPONATREMIA;HYPOTENSION,2.0
Medicare,M,WHITE,HYPONATREMIA;INFECTION;PNEUMONIA,2.0
Medicare,M,WHITE,HYPONATREMIA;LE EDEMA,8.0
Medicare,M,WHITE,HYPONATREMIA;MALNUTRITION,2.0
Medicare,M,WHITE,HYPONATREMIA;R/O SEPSIS;TELEMETRY,3.0
Medicare,M,WHITE,HYPONATREMIA;TELEMETRY,3.0
Medicare,M,WHITE,HYPONATREMIA;URINARY TRACT INFECTION,2.0
Medicare,M,WHITE,HYPOTENSIOM,5.0
Medicare,M,WHITE,HYPOTENSION,4.704225352112676
Medicare,M,WHITE,HYPOTENSION AND DEHYDRATION,3.0
Medicare,M,WHITE,HYPOTENSION AND RESPIRATORY FAILURE,3.0
Medicare,M,WHITE,HYPOTENSION FEVER,9.0
Medicare,M,WHITE,"HYPOTENSION R/O CAD,S/P LAPAROSCOPIC CHOLECYSTECTOMY",2.0
Medicare,M,WHITE,"HYPOTENSION, S/P FALL URINARY TRACT INFECTION",4.0
Medicare,M,WHITE,"HYPOTENSION,RASH,FEVER,SEIZURE",2.0
Medicare,M,WHITE,HYPOTENSION.GASTRIC ILEAL BYPASS,2.0
Medicare,M,WHITE,HYPOTENSION.GLOGGED DIALYSIS,2.0
Medicare,M,WHITE,HYPOTENSION/PNEUMONIA,3.0
Medicare,M,WHITE,HYPOTENSION; BRADYCARDIA,5.0
Medicare,M,WHITE,HYPOTENSION; HYPOGLYCEMIA,7.0
Medicare,M,WHITE,HYPOTENSION;ACUTE CORONARY SYNDROME,2.0
Medicare,M,WHITE,HYPOTENSION;ANEMIA,5.0
Medicare,M,WHITE,HYPOTENSION;CEREBRAL VASCULAR ACCIDENT,2.0
Medicare,M,WHITE,HYPOTENSION;DIARRHEA;TELEMETRY,4.0
Medicare,M,WHITE,HYPOTENSION;ETOH WITHDRAWEL,6.0
Medicare,M,WHITE,HYPOTENSION;FAILURE TO THRIVE,3.0
Medicare,M,WHITE,HYPOTENSION;FEVER,2.0
Medicare,M,WHITE,HYPOTENSION;RENAL FAILURE,2.0
Medicare,M,WHITE,HYPOTENSION;RESPIRATORY DECOMPRESSION;S/P LIVER BIOPSY,3.0
Medicare,M,WHITE,HYPOTENSION;TACHYCARDIA,3.5
Medicare,M,WHITE,HYPOTENSION;TELEMETRY,4.0
Medicare,M,WHITE,HYPOTENSION;UROSEPSIS;ACUTE RENAL FAILURE,5.0
Medicare,M,WHITE,HYPOTENSIVE,3.0
Medicare,M,WHITE,HYPOTENSIVE EPISODE,6.0
Medicare,M,WHITE,HYPOTHERMIA,3.0
Medicare,M,WHITE,HYPOVOLEMIA-HEMOTHORAX,2.0
Medicare,M,WHITE,HYPOXEMIA;HYPOTENSION;CONGESTIVE HEART FAILURE;HYPERKALEMIA,2.0
Medicare,M,WHITE,HYPOXIA,3.48
Medicare,M,WHITE,HYPOXIA AND CONSOLIDATION OF THE LEFT LOWER LOBE,5.0
Medicare,M,WHITE,"HYPOXIA, ACUTE RENAL FAILURE",6.0
Medicare,M,WHITE,"HYPOXIA, RESPIRATORY FAILURE",3.0
Medicare,M,WHITE,HYPOXIA-PANCYTOPENIA,3.0
Medicare,M,WHITE,HYPOXIA;CONGESTIVE HEART FAILURE,3.0
Medicare,M,WHITE,HYPOXIA;DIARRHEA,3.0
Medicare,M,WHITE,HYPOXIA;HYPOTENSION,3.0
Medicare,M,WHITE,HYPOXIA;HY[PTENSION,2.0
Medicare,M,WHITE,HYPOXIA;PULMONARY EMNBOLUS,2.0
Medicare,M,WHITE,HYPOXIA;R/O PNA,8.0
Medicare,M,WHITE,HYPOXIA;TELEMETRY,3.0
Medicare,M,WHITE,ICD BATTERY  FAILURE,3.0
Medicare,M,WHITE,"ICD FIRING,RF,DM",6.0
Medicare,M,WHITE,ICD FIRING;SOB,6.0
Medicare,M,WHITE,ICD LEAD FRACTURE\LEAD REVISION,2.0
Medicare,M,WHITE,ICD LEAD INFECTION,2.0
Medicare,M,WHITE,ICD LEAD MALFUNCTION; AFLUTTER; VT\ICD GENERATOR CHANGE/ LEAD REVISION,3.0
Medicare,M,WHITE,ILIAC ARTERY STENOSIS/SDA,3.0
Medicare,M,WHITE,IMI,3.0
Medicare,M,WHITE,INCARCERATED HERNIA,4.0
Medicare,M,WHITE,INCESSANT VENTRICULAR TACHYCARDIA\VENTRICULAR TACHYCARDIA ABLATION,2.0
Medicare,M,WHITE,INCISION DRAINAGE,2.0
Medicare,M,WHITE,INCISIONAL HERNIA,2.0
Medicare,M,WHITE,INCISIONAL HERNIA/SDA,3.0
Medicare,M,WHITE,INFECTED AAA GRAFT,2.0
Medicare,M,WHITE,INFECTED BKA; RIGHT/SDA,3.0
Medicare,M,WHITE,INFECTED FEET,2.0
Medicare,M,WHITE,INFECTED FOOT,3.0
Medicare,M,WHITE,INFECTED FOOT;IV ANTIBIOTIC,3.0
Medicare,M,WHITE,INFECTED ICD WIRE;BACTEREMIA,4.0
Medicare,M,WHITE,INFECTED L BKA STUMP,2.0
Medicare,M,WHITE,INFECTED LEFT FOOT,3.0
Medicare,M,WHITE,INFECTED LEFT FOOT;DIABETES,3.0
Medicare,M,WHITE,INFECTED LEG,2.0
Medicare,M,WHITE,INFECTED RIGHT FOOT,3.0
Medicare,M,WHITE,INFECTED RIGHT FOOT',2.0
Medicare,M,WHITE,INFECTED RIGHT FOOT;IV ANTIBIOTIC,2.0
Medicare,M,WHITE,INFECTED RIGHT THIGH GRAFT,3.0
Medicare,M,WHITE,INFECTED ULCER;DIABETES;PVD,5.0
Medicare,M,WHITE,INFECTIN,3.0
Medicare,M,WHITE,INFECTION,16.0
Medicare,M,WHITE,INFERIOR MYOCARDIAL INFARCTION;ST SEGMENT ELEVATION MYOCARDIAL INFARCTION\CATH,2.0
Medicare,M,WHITE,INFERIOR STEMI,6.0
Medicare,M,WHITE,INGESTION OF FOREIGN BODY,3.0
Medicare,M,WHITE,INTERCRANIAL HEMORRAGE,2.0
Medicare,M,WHITE,INTERCRANIAL HEMORRHAGE,2.0
Medicare,M,WHITE,INTERSTITIAL LUNG DISEASE,2.0
Medicare,M,WHITE,INTERTROCH FX,2.0
Medicare,M,WHITE,INTRAABDOMINAL BLEEDING,2.0
Medicare,M,WHITE,INTRACANIAL HEMORRHAGE,2.0
Medicare,M,WHITE,INTRACEREBRAL HEMORRHAGE,2.0
Medicare,M,WHITE,INTRACRANIAL BLEED,2.6666666666666665
Medicare,M,WHITE,INTRACRANIAL HEMORRHAGE,2.2413793103448274
Medicare,M,WHITE,INTRACRANIAL HEMORRHAGE-SEIZURE-MYOCARDIAL INFARCTION,2.0
Medicare,M,WHITE,INTRACRANIAL HEMORRHAGE;TELEMETRY,3.0
Medicare,M,WHITE,INTRACRANIAL MASS,5.0
Medicare,M,WHITE,INTRACTABLE FRONTAL LOBE SEIZURES,2.0
Medicare,M,WHITE,INTRACTABLE PAIN,3.0
Medicare,M,WHITE,INTRACTABLE VOMITTING;MENTAL STATUS CHANGES,2.0
Medicare,M,WHITE,INTRANCRANIAL HEMORRHAGE,2.0
Medicare,M,WHITE,INTRAPARANCHYMAL HEMORRHAGE,3.5
Medicare,M,WHITE,INTRAPARENCHYAL HEMORRHAGE,4.0
Medicare,M,WHITE,INTRAPARENCHYMAL HEMORRHAGE,2.4
Medicare,M,WHITE,INTRAVENTRICULAR HEMORRHAGE,3.0
Medicare,M,WHITE,ISCHEMIA;HYPOTENSION,3.0
Medicare,M,WHITE,ISCHEMIC BOWEL,3.5
Medicare,M,WHITE,ISCHEMIC FOOT,3.5
Medicare,M,WHITE,ISCHEMIC FOOT RIGHT,2.0
Medicare,M,WHITE,ISCHEMIC INDEX FINGER,6.0
Medicare,M,WHITE,ISCHEMIC LEFT FOOT-DIABETES MELLITUS,4.0
Medicare,M,WHITE,ISCHEMIC LEFT FOOT;METHICILLIN RESISTANT STAPH AUREUS,2.0
Medicare,M,WHITE,ISCHEMIC LEG/IV ANTIBIOTICS,3.0
Medicare,M,WHITE,ISCHEMIC LEGS,5.0
Medicare,M,WHITE,ISCHEMIC LEGS DVTS,2.0
Medicare,M,WHITE,ISCHEMIC LLE,3.0
Medicare,M,WHITE,ISCHEMIC RIGHT FOOT,3.0
Medicare,M,WHITE,ISCHEMIC RIGHT LEG,2.0
Medicare,M,WHITE,ISCHEMIC RIGHT LEG/SDA,2.0
Medicare,M,WHITE,ISCHEMIC ULCER LEFT ANKLE W/EXPOSED ACHILLES TENDON/SDA,4.0
Medicare,M,WHITE,ISCHEMIC ULCER R GREAT TOE;DIABETES,3.0
Medicare,M,WHITE,ITRAPERITONEAL BLEED,4.0
Medicare,M,WHITE,JAW PAIN;DYSPNEA ON EXERSION,2.0
Medicare,M,WHITE,KIDNEY FAILURE FOR KIDNEY TRANSPLANT,4.0
Medicare,M,WHITE,KIDNEY LESION/SDA,9.0
Medicare,M,WHITE,KIDNEY STONES/SDA,3.0
Medicare,M,WHITE,KIDNEY TRANSPLANT,7.0
Medicare,M,WHITE,KIDNEY TX,2.0
Medicare,M,WHITE,KNEE INFECTION,2.0
Medicare,M,WHITE,L FOOT ULCER,2.0
Medicare,M,WHITE,L HIP FX,2.0
Medicare,M,WHITE,L TOE ULCER,2.0
Medicare,M,WHITE,L. HIP FRACTURE; RF; ANEMIA,4.0
Medicare,M,WHITE,L. SIDED EFFUSION,2.0
Medicare,M,WHITE,L1BURST FRACTURE,3.0
Medicare,M,WHITE,LARGE COLONIC POLYP/SDA,2.0
Medicare,M,WHITE,LARGE SUBDURAL HEMATOMA,2.0
Medicare,M,WHITE,LEAD MALFUNCTION\LEAD EXTRACTION/SDA,3.0
Medicare,M,WHITE,LEAD MALFUNCTION\MEDTRONIC BiV/ICD LEAD AND DEVICE EXTRACTION /SDA,2.0
Medicare,M,WHITE,LEAKING ANEURYSM,3.0
Medicare,M,WHITE,LEAKING AORTIC ANEURYSM,3.0
Medicare,M,WHITE,LEFT ANKLE ARTHRITIS; LEFT SUB TALAR ARTHRITIS,3.0
Medicare,M,WHITE,LEFT CAROTID OCCULUSION\LEFT CAROTID TO CAROTID BYPASS; LEFT CAROTID TO SUBCLAVIAN GRAFT LEFT; LEFT FEMORAL AXILLARY BYPASS; DEPLOYMENT OF ENDOSTENT GRAFT  /SDA,4.0
Medicare,M,WHITE,LEFT CAROTID STENOSIS,2.0
Medicare,M,WHITE,LEFT CAROTID STENOSIS/SDA,2.0
Medicare,M,WHITE,LEFT CAROTID STENOSIS\CAROTID STENOSIS,2.0
Medicare,M,WHITE,LEFT CAROTID STENOSIS\LEFT CAROTID ANGIOGRAM,2.0
Medicare,M,WHITE,LEFT CAROTID STENOSIS\LEFT CAROTID ANGIOGRAM;POSSIBLE STENT PLACEMENT,2.0
Medicare,M,WHITE,LEFT CVA,2.0
Medicare,M,WHITE,"LEFT FINGER CELLULITIS, INFECTION",3.0
Medicare,M,WHITE,LEFT FOOT CELLULITIS,2.0
Medicare,M,WHITE,LEFT FOOT FX/SDA,2.0
Medicare,M,WHITE,LEFT FOOT GANGRENE,2.0
Medicare,M,WHITE,LEFT FOOT GANGRENE;IV ANTIBIOTICS,3.0
Medicare,M,WHITE,LEFT FOOT NON HEALING ULCER,5.0
Medicare,M,WHITE,LEFT FRONTAL LOBE MASS;ATAXIA,2.0
Medicare,M,WHITE,LEFT FRONTAL SUBDURAL,2.0
Medicare,M,WHITE,LEFT HIP FRACTURE,3.0
Medicare,M,WHITE,LEFT HIP FRACTURE/R/O MI,2.0
Medicare,M,WHITE,LEFT HIP INFECTION,2.0
Medicare,M,WHITE,LEFT HIP OSTEOARTHRITIS/SDA,6.0
Medicare,M,WHITE,"LEFT HIP PAIN, PATIENT UNABLE TO WALK",2.0
Medicare,M,WHITE,LEFT KIDNEY CA/SDA,2.0
Medicare,M,WHITE,LEFT KNEE OSTEOARTHRITIS/SDA,2.0
Medicare,M,WHITE,LEFT KNEE OSTEOARTHRITIS\KNEE REPLACEMENT TOTAL LEFT,5.0
Medicare,M,WHITE,LEFT LEG CELLULITIS,2.0
Medicare,M,WHITE,LEFT LEG HEMATOMA-CELLULITIS,3.0
Medicare,M,WHITE,LEFT LOWER EXTREMITES;INFECTED RIGHT FOOT WOUND,2.0
Medicare,M,WHITE,LEFT LOWER EXTREMITY GANGRENE,2.0
Medicare,M,WHITE,LEFT LOWER EXTREMITY GANGRENE/SDA,4.0
Medicare,M,WHITE,LEFT LUNG CA/SDA,2.0
Medicare,M,WHITE,LEFT LUNG NODULE/SDA,3.5
Medicare,M,WHITE,LEFT LUNG TUMOR/SDA,2.0
Medicare,M,WHITE,LEFT MAINSTEM LUNG OBSTRUCTION,2.0
Medicare,M,WHITE,LEFT PARALYSIS,4.0
Medicare,M,WHITE,LEFT RENAL MASS/SDA,2.0
Medicare,M,WHITE,LEFT RENAL STONE/SDA,3.0
Medicare,M,WHITE,LEFT RENAL TUMOR/SDA,4.0
Medicare,M,WHITE,LEFT STUMP INFECTION,3.0
Medicare,M,WHITE,LEFT TEMPORAL HEMATOMA,3.0
Medicare,M,WHITE,LEFT UPPER LOBE CA/SDA,2.0
Medicare,M,WHITE,LEFT UPPER LOBE LUNG CA/SDA,2.0
Medicare,M,WHITE,LEFT URETER TUMOR/SDA,2.0
Medicare,M,WHITE,LEFT URETERAL CANCER/SDA,2.0
Medicare,M,WHITE,LEFT WOUND INFECTION,2.0
Medicare,M,WHITE,LEG GANGRENE;HYPOTENSION;CHF;CARDIOMYOPATHY,6.0
Medicare,M,WHITE,LEG LACERATION;ELEVATAD INR;HYPOTENSION;RENAL FAILURE,2.0
Medicare,M,WHITE,LEG PAIN,4.666666666666667
Medicare,M,WHITE,"LEG ULCER,END STAGE RENAL DISEASE,DIABETES",2.0
Medicare,M,WHITE,LEG WEAKNESS;URINARY TRACT INFECTION,2.0
